state,city,lat,lng
PA,Prospect Park,39.885737,-75.308165
PA,Ridley Park,39.878411,-75.321517
PA,Sharon Hill,39.903511,-75.269524
PA,Swarthmore,39.896724,-75.347428
PA,Upper Darby,39.95785,-75.268128
PA,Havertown,39.97736,-75.310613
PA,Villanova,40.039875,-75.345866
PA,Wallingford,39.887054,-75.372131
PA,Radnor,40.059554,-75.40416
PA,Willow Grove Nas,40.146725,-75.121297
PA,Woodlyn,39.875993,-75.346309
PA,Wyncote,40.086673,-75.152417
PA,Wynnewood,40,-75.275984
PA,Philadelphia,39.948908,-75.166109
PA,Elkins Park,40.075798,-75.127669
PA,Paoli,40.04259,-75.482702
PA,Atglen,39.945782,-75.970343
PA,Avondale,39.821904,-75.768694
PA,Berwyn,40.041184,-75.447457
PA,Chadds Ford,39.864769,-75.588515
PA,Cheyney,39.917496,-75.548738
PA,Coatesville,39.984313,-75.825299
PA,Cochranville,39.875686,-75.921381
PA,Devon,40.045181,-75.422691
PA,Downingtown,40.016078,-75.718261
PA,Exton,40.046817,-75.643196
PA,Glen Mills,39.901515,-75.504872
PA,Glenmoore,40.084602,-75.771103
PA,Honey Brook,40.083227,-75.88432
PA,Kelton,39.795501,-75.875827
PA,Kennett Square,39.855033,-75.70002
PA,Landenberg,39.769558,-75.780707
PA,Lincoln Universi,39.780905,-75.881784
PA,Frazer,40.037123,-75.533021
PA,Nottingham,39.74411,-76.035551
PA,Oxford,39.782704,-75.981522
PA,Parkesburg,39.965388,-75.926041
PA,Thorndale,40.000127,-75.762859
PA,Thornton,39.904127,-75.531344
PA,Toughkenamon,39.825117,-75.782533
PA,West Chester,39.984458,-75.596231
PA,West Grove,39.825314,-75.837374
PA,Norristown,40.124464,-75.330446
PA,Eagleville,40.14335,-75.384672
PA,Bridgeport,40.103042,-75.340234
PA,King Of Prussia,40.095581,-75.373706
PA,Penllyn,40.15939,-75.279656
PA,Chester Springs,40.097781,-75.639769
PA,Collegeville,40.189277,-75.448762
PA,West Conshohocke,40.079848,-75.301332
PA,Frederick,40.299924,-75.531975
PA,Gwynedd,40.202089,-75.250746
PA,Harleysville,40.265922,-75.388335
PA,Hatfield,40.277826,-75.297507
PA,Lafayette Hill,40.089597,-75.260052
PA,Lansdale,40.237776,-75.295512
PA,Mont Clare,40.13642,-75.499931
PA,North Wales,40.216593,-75.256483
PA,Phoenixville,40.126704,-75.527192
PA,Plymouth Meeting,40.107735,-75.279559
PA,Sanatoga,40.242989,-75.639256
PA,Limerick,40.19286,-75.530548
PA,Schwenksville,40.247087,-75.460155
PA,Spring City,40.176477,-75.56969
PA,Spring House,40.186954,-75.237501
PA,Zieglersville,40.281673,-75.485462
PA,Adamstown,40.242992,-76.056542
PA,Bally,40.400557,-75.587483
PA,Barto,40.381501,-75.574889
PA,Bechtelsville,40.379454,-75.625701
PA,Bernville,40.455061,-76.124732
PA,Bethel,40.480834,-76.274209
PA,Birdsboro,40.256304,-75.834373
PA,Blandon,40.443492,-75.883681
PA,Boyertown,40.333905,-75.660368
PA,Douglassville,40.270876,-75.739673
PA,Elverson,40.156781,-75.786563
PA,Evansville,40.446766,-75.8144
PA,Gilbertsville,40.305941,-75.595296
PA,Hamburg,40.548799,-75.987361
PA,Kempton,40.632794,-75.85127
PA,Kutztown,40.521354,-75.777395
PA,Leesport,40.415216,-75.994421
PA,Lenhartsville,40.575284,-75.850002
PA,Mertztown,40.499183,-75.687202
PA,Mohnton,40.258442,-75.98332
PA,Mohrsville,40.478307,-76.012491
PA,Morgantown,40.155248,-75.899802
PA,Oley,40.383312,-75.770575
PA,Port Clinton,40.581787,-76.026652
PA,Robesonia,40.355281,-76.13659
PA,Shoemakersville,40.495495,-75.960313
PA,Temple,40.402504,-75.904582
PA,Topton,40.502941,-75.701528
PA,Wernersville,40.329289,-76.09014
PA,Womelsdorf,40.374333,-76.198511
PA,Reading,40.346621,-75.935132
PA,Mount Penn,40.325109,-75.868178
PA,Shillington,40.299696,-75.953103
PA,Sinking Spring,40.31449,-76.024086
PA,West Lawn,40.325778,-75.995347
PA,Wyomissing,40.333478,-75.976382
RI,Ashaway,41.423054,-71.783745
RI,Barrington,41.744334,-71.317497
RI,Block Island,41.171546,-71.574825
RI,Bradford,41.411448,-71.746453
RI,Bristol,41.68247,-71.267558
RI,Richmond,41.46941,-71.650279
RI,Charlestown,41.400749,-71.661455
RI,Chepachet,41.91549,-71.679483
RI,Clayville,41.777762,-71.670589
RI,Coventry,41.69143,-71.576794
RI,West Greenwich,41.639977,-71.643549
RI,East Greenwich,41.649777,-71.474009
RI,2821,41.626721,-71.780767
RI,Exeter,41.574031,-71.607626
RI,Foster,41.781455,-71.718748
RI,Greene,41.706151,-71.735607
RI,Greenville,41.873409,-71.556923
RI,Harrisville,41.976379,-71.653405
RI,Hope,41.751603,-71.561225
RI,Jamestown,41.516405,-71.376108
RI,Little Compton,41.52204,-71.161215
RI,Manville,41.96888,-71.474113
RI,Middletown,41.504502,-71.30348
RI,North Kingstown,41.589426,-71.462494
RI,North Scituate,41.8439,-71.624187
RI,Oakland,41.963637,-71.642925
RI,Pascoag,41.962728,-71.709866
RI,Pawtucket,41.872873,-71.390713
RI,Central Falls,41.888263,-71.394527
RI,Cumberland,41.948352,-71.415419
RI,Lincoln,41.908906,-71.434777
RI,Portsmouth,41.594397,-71.252018
RI,Prudence Island,41.613606,-71.311827
RI,Saunderstown,41.510528,-71.442693
RI,Slatersville,42.001478,-71.5682
RI,Slocum,41.521237,-71.537169
RI,Tiverton,41.633839,-71.180823
RI,Narragansett,41.430195,-71.525138
RI,Kingston,41.480295,-71.529239
RI,Peace Dale,41.45157,-71.500057
RI,Warren,41.725618,-71.270165
RI,Warwick,41.702601,-71.447591
RI,Westerly,41.369128,-71.812643
RI,West Warwick,41.700433,-71.518349
RI,Wood River Junct,41.453771,-71.709512
RI,North Smithfield,41.99948,-71.513683
RI,Providence,41.820002,-71.415801
RI,Centredale,41.860461,-71.438102
RI,Cranston,41.786568,-71.403146
RI,East Providence,41.813777,-71.368785
RI,Riverside,41.772313,-71.354244
RI,Rumford,41.842472,-71.355938
RI,Smithfield,41.896382,-71.520666
SC,Alcolu,33.768402,-80.178782
SC,Bamberg,33.277915,-81.017744
SC,Batesburg,33.938595,-81.548988
SC,Bethune,34.42012,-80.366206
SC,Bishopville,34.224101,-80.274988
SC,Blackstock,34.577876,-81.124857
SC,Blair,34.496668,-81.345945
SC,Blythewood,34.191112,-80.975756
SC,Bowman,33.347466,-80.670868
SC,Camden,34.269636,-80.590997
SC,Cameron,33.557789,-80.646605
SC,Carlisle,34.614332,-81.509105
SC,Cassatt,34.342414,-80.499993
SC,Cayce,33.962567,-81.067084
SC,Chapin,34.131158,-81.33182
SC,Chappells,34.235834,-81.835253
SC,Cope,33.372555,-80.963111
SC,Cordova,33.42753,-80.885719
SC,Dalzell,34.014412,-80.466533
SC,Denmark,33.320925,-81.14072
SC,Eastover,33.915274,-80.699647
SC,Elgin,34.161963,-80.811292
SC,Elliott,34.117149,-80.175441
SC,Elloree,33.490608,-80.56784
SC,Eutawville,33.392189,-80.319983
SC,Gable,33.840989,-80.081377
SC,Gadsden,33.845461,-80.753199
SC,Gaston,33.833712,-81.117395
SC,Gilbert,33.95805,-81.39136
SC,Great Falls,34.57053,-80.913263
SC,Greeleyville,33.59664,-79.98022
SC,Heath Springs,34.602422,-80.71031
SC,Holly Hill,33.327586,-80.402393
SC,Hopkins,33.934868,-80.844906
SC,Irmo,34.110254,-81.196553
SC,Jenkinsville,34.271693,-81.271153
SC,Kershaw,34.557809,-80.554633
SC,Lamar,34.189044,-80.030134
SC,Leesville,33.913169,-81.459753
SC,Lexington,33.972383,-81.23586
SC,Little Mountain,34.167569,-81.418375
SC,Lone Star,33.673574,-80.645025
SC,Lugoff,34.22961,-80.714712
SC,Lynchburg,34.052603,-80.098821
SC,Ehrhardt,33.104436,-81.022137
SC,Lodge,32.982263,-80.934641
SC,Mc Bee,34.46056,-80.254434
SC,Paxville,33.667716,-80.222078
SC,Saint Charles,34.046463,-80.234927
SC,Monetta,33.774729,-81.536299
SC,Neeses,33.534282,-81.083433
SC,Newberry,34.284661,-81.615741
SC,New Zion,33.795736,-80.014753
SC,North,33.621121,-81.060096
SC,Norway,33.453402,-81.109744
SC,Olanta,33.928545,-79.915349
SC,Orangeburg,33.502545,-80.859282
SC,Pelion,33.776628,-81.250161
SC,Pinewood,33.764216,-80.497761
SC,Pomaria,34.306281,-81.449973
SC,Prosperity,34.183243,-81.532353
SC,Rembert,34.108467,-80.494544
SC,Ridge Spring,33.871403,-81.655949
SC,Ridgeway,34.316651,-80.928813
SC,Rimini,33.672155,-80.472671
SC,Rowesville,33.370257,-80.833115
SC,Fort Motte,33.694212,-80.856286
SC,Salley,33.597233,-81.318418
SC,Saluda,34.017451,-81.775398
SC,Santee,33.483533,-80.480498
SC,Silverstreet,34.235553,-81.703684
SC,Springfield,33.534265,-81.249858
SC,Summerton,33.594578,-80.360566
SC,Oswego,33.928199,-80.321008
SC,Shaw A F B,33.980262,-80.481093
SC,Sumter,33.882067,-80.402761
SC,Swansea,33.733917,-81.093309
SC,Timmonsville,34.101241,-79.937845
SC,Turbeville,33.87857,-79.985174
SC,Vance,33.413882,-80.461716
SC,Wagener,33.649417,-81.39952
SC,Ward,33.884856,-81.728341
SC,Wedgefield,33.943002,-80.498719
SC,West Columbia,33.995024,-81.088836
SC,Westville,34.449177,-80.579554
SC,Whitmire,34.495485,-81.605981
SC,Winnsboro,34.381008,-81.10899
SC,Columbia,34.0004,-81.033418
SC,Spartanburg,34.935211,-81.965377
SC,Valley Falls,34.993728,-81.957566
SC,Buffalo,34.724703,-81.682576
SC,Campobello,35.108003,-82.140343
SC,Chesnee,35.115398,-81.867827
SC,Clinton,34.470692,-81.87717
SC,Cowpens,35.038979,-81.822019
SC,Cross Hill,34.269274,-81.984278
SC,Duncan,34.917645,-82.125821
SC,Enoree,34.670952,-81.92373
SC,Gaffney,35.061508,-81.649061
SC,Inman,35.052795,-82.054013
SC,Joanna,34.406795,-81.81907
SC,Kelton,34.837368,-81.684218
SC,Kinards,34.355219,-81.71975
SC,Landrum,35.156486,-82.211473
SC,Ora,34.500714,-82.026774
SC,Lyman,34.968443,-82.143479
SC,Moore,34.883453,-82.017893
SC,Mountville,34.340791,-81.958429
SC,Pacolet,34.901708,-81.758703
SC,Glenn Springs,34.774808,-81.857853
SC,Roebuck,34.8688,-81.95255
SC,Union,34.726855,-81.620235
SC,Waterloo,34.33673,-82.087968
SC,Wellford,34.951394,-82.092706
SC,Woodruff,34.757864,-82.044658
SC,Charleston,32.779506,-79.937069
SC,North Charleston,32.903035,-80.001053
SC,Jericho,32.749318,-80.368197
SC,Awendaw,32.951475,-79.686075
SC,Bonneau,33.297332,-79.92164
SC,Branchville,33.262802,-80.805931
SC,Cordesville,33.162127,-79.920492
SC,Cottageville,32.961171,-80.479414
SC,Cross,33.336373,-80.185901
SC,Dorchester,33.124688,-80.403398
SC,Edisto Island,32.548572,-80.30701
SC,Georgetown,33.430776,-79.323459
SC,Mount Holly,32.988699,-80.019948
SC,Green Pond,32.662827,-80.528035
SC,Harleyville,33.220511,-80.450094
SC,Meggett,32.722306,-80.259566
SC,Huger,33.018436,-79.807254
SC,Isle Of Palms,32.794252,-79.772949
SC,Shulerville,33.228797,-79.715551
SC,Johns Island,32.709697,-80.094294
SC,Ladson,32.993019,-80.125701
SC,Mc Clellanville,33.10472,-79.479982
SC,Oakley,33.163071,-80.036576
SC,Mount Pleasant,32.816211,-79.852031
SC,Pineville,33.419926,-80.093181
SC,Pinopolis,33.224125,-80.039761
SC,Ravenel,32.788088,-80.222346
SC,Reevesville,33.187213,-80.66725
SC,Ridgeville,33.108017,-80.308611
SC,Round O,32.940516,-80.573882
SC,Ruffin,33.010319,-80.813653
SC,Saint George,33.184532,-80.573246
SC,Alvin,33.405953,-79.937635
SC,Smoaks,33.096319,-80.813021
SC,Sullivans Island,32.763652,-79.839905
SC,Summerville,33.028045,-80.173852
SC,Wadmalaw Island,32.652854,-80.182867
SC,Ritter,32.897367,-80.679225
SC,Wando,32.962223,-79.86533
SC,Florence,34.18375,-79.772786
SC,Quinby,34.245178,-79.794547
SC,Andrews,33.452525,-79.560438
SC,Aynor,33.982271,-79.17773
SC,Bennettsville,34.625501,-79.689826
SC,Blenheim,34.502033,-79.659422
SC,Cades,33.812017,-79.817567
SC,Cheraw,34.686275,-79.917414
SC,Clio,34.58052,-79.545255
SC,Conway,33.873066,-79.055712
SC,Bucksport,33.77922,-79.050836
SC,Coward,33.990514,-79.751523
SC,Darlington,34.300294,-79.873221
SC,Dillon,34.414553,-79.377015
SC,Effingham,34.094571,-79.791822
SC,Fork,34.28733,-79.250063
SC,Galivants Ferry,34.123801,-79.105915
SC,Green Sea,34.205105,-79.051613
SC,Gresham,33.906941,-79.356426
SC,South Of The Bor,34.484556,-79.377871
SC,Hartsville,34.375616,-80.084237
SC,Hemingway,33.741887,-79.448895
SC,Johnsonville,33.829873,-79.478256
SC,Kingstree,33.687841,-79.783221
SC,Lake City,33.865473,-79.741794
SC,Lake View,34.34449,-79.192869
SC,Lane,33.50827,-79.871545
SC,Latta,34.339829,-79.441704
SC,Little River,33.876806,-78.650829
SC,Little Rock,34.404803,-79.326948
SC,Longs,33.906408,-78.793359
SC,Loris,34.055756,-78.916096
SC,Mc Coll,34.670406,-79.559741
SC,Marion,34.156195,-79.389822
SC,Myrtle Beach,33.758701,-78.804448
SC,Mullins,34.204441,-79.254155
SC,Surfside Beach,33.625245,-78.995228
SC,Murrells Inlet,33.550717,-79.05275
SC,Nesmith,33.591652,-79.551301
SC,Nichols,34.242629,-79.162493
SC,Cherry Grove Bea,33.822801,-78.67792
SC,Pamplico,33.992166,-79.592917
SC,Patrick,34.559823,-80.064984
SC,Pawleys Island,33.450825,-79.134128
SC,Salters,33.561138,-79.830024
SC,Scranton,33.92813,-79.773101
SC,Sellers,34.269522,-79.436948
SC,Society Hill,34.451161,-79.886494
SC,Wallace,34.730704,-79.801142
SC,Greenville,34.847165,-82.406049
SC,Abbeville,34.18186,-82.378452
SC,Anderson,34.526051,-82.630436
SC,Belton,34.508715,-82.510106
SC,Calhoun Falls,34.099912,-82.580544
SC,Central,34.74007,-82.794727
SC,Clemson,34.683061,-82.825003
SC,Cleveland,35.06537,-82.609256
SC,Shoals Junction,34.399772,-82.366616
SC,Due West,34.334425,-82.400164
SC,Easley,34.829031,-82.579552
SC,Fair Play,34.577548,-82.999874
SC,Fountain Inn,34.653334,-82.264593
SC,Greenwood,34.175802,-82.156211
SC,Greer,34.8968,-82.267442
SC,Hodges,34.288167,-82.214225
SC,Honea Path,34.441723,-82.425471
SC,Iva,34.319847,-82.657437
SC,Liberty,34.787189,-82.697429
SC,Long Creek,34.754954,-83.184728
SC,Lowndesville,34.26624,-82.571021
SC,Marietta,35.029644,-82.513622
SC,Mauldin,34.780675,-82.303507
SC,Mountain Rest,34.854119,-83.113402
SC,Ninety Six,34.165198,-82.029185
SC,Cateechee,34.765472,-82.755492
SC,Pelzer,34.646063,-82.467334
SC,Pendleton,34.63694,-82.740623
SC,Pickens,34.902403,-82.705784
SC,Piedmont,34.724433,-82.470216
SC,Salem,34.872836,-82.960687
SC,Seneca,34.682797,-82.936162
SC,Simpsonville,34.751228,-82.255009
SC,Six Mile,34.828287,-82.827795
SC,Starr,34.396196,-82.68971
SC,Sunset,34.970617,-82.807639
SC,Tamassee,34.898229,-82.986138
SC,Taylors,34.924517,-82.31968
SC,Tigerville,35.094443,-82.358236
SC,Townville,34.522638,-82.89633
SC,Travelers Rest,35.003929,-82.427179
SC,Walhalla,34.768902,-83.038778
SC,Ware Shoals,34.402491,-82.26779
SC,Madison,34.658857,-83.110782
SC,West Union,34.751572,-83.039887
SC,Williamston,34.620572,-82.511006
SC,Cherokee Falls,35.115047,-81.508004
SC,Catawba,34.850712,-80.934154
SC,Chester,34.714897,-81.21856
SC,Chesterfield,34.727834,-80.09577
SC,Lake Wylie,35.110728,-81.186358
SC,Edgemoor,34.797006,-80.989095
SC,Fort Lawn,34.70064,-80.909175
SC,Tega Cay,35.026001,-80.958559
SC,Hickory Grove,34.970833,-81.430599
SC,Jefferson,34.654581,-80.363934
SC,Lancaster,34.749006,-80.761576
SC,Mc Connells,34.867667,-81.236803
SC,Mount Croghan,34.743895,-80.242791
SC,Pageland,34.772193,-80.396615
SC,Richburg,34.682185,-80.989061
SC,Rock Hill,34.915068,-81.012904
SC,Ruby,34.737928,-80.190966
SC,Sharon,34.908396,-81.372907
SC,Smyrna,35.030784,-81.389606
SC,York,34.994669,-81.224462
SC,Aiken,33.553024,-81.719429
SC,New Ellenton,33.417242,-81.687376
SC,Allendale,33.007676,-81.320254
SC,Barnwell,33.233492,-81.35231
SC,Blackville,33.364476,-81.271844
SC,Bradley,34.032587,-82.202723
SC,Clarks Hill,33.65052,-82.14875
SC,Edgefield,33.805553,-81.96602
SC,Fairfax,32.951455,-81.25864
SC,Graniteville,33.563016,-81.814686
SC,Jackson,33.338886,-81.797628
SC,Johnston,33.823075,-81.797242
SC,Mc Cormick,33.914646,-82.271862
SC,Martin,33.109286,-81.500304
SC,Modoc,33.724894,-82.203469
SC,Mount Carmel,33.970323,-82.43607
SC,Beech Island,33.517766,-81.934794
SC,Olar,33.18364,-81.164042
SC,Plum Branch,33.832893,-82.248041
SC,Trenton,33.693757,-81.853392
SC,Troy,33.955654,-82.294077
SC,Ulmer,33.057597,-81.221292
SC,Warrenville,33.519917,-81.829397
SC,Williston,33.392608,-81.416146
SC,Windsor,33.467446,-81.513626
SC,Burton,32.418035,-80.709026
SC,Bluffton,32.251275,-80.872079
SC,Brunson,32.941297,-81.180719
SC,Early Branch,32.628893,-81.030011
SC,Estill,32.737514,-81.217768
SC,St Helena Island,32.380213,-80.533863
SC,Garnett,32.600666,-81.239629
SC,Hampton,32.87288,-81.097333
SC,Hilton Head Isla,32.229426,-80.728088
SC,Hardeeville,32.263512,-81.066865
SC,Islandton,32.950324,-80.891589
SC,Luray,32.86177,-81.223506
SC,Pineland,32.602065,-81.176116
SC,Port Royal,32.384205,-80.69278
SC,Coosawatchie,32.491938,-80.949435
SC,Seabrook,32.526884,-80.740793
SC,Tillman,32.492719,-81.077567
SC,Varnville,32.834893,-81.028839
SC,Yemassee,32.642983,-80.812932
SD,Alcester,43.004726,-96.633243
SD,Aurora,44.283786,-96.704268
SD,Baltic,43.730908,-96.756272
SD,Beresford,43.087409,-96.781256
SD,Corson,43.596413,-96.578201
SD,Brookings,44.305619,-96.791408
SD,Burbank,42.763798,-96.846569
SD,Canistota,43.585639,-97.288901
SD,Canton,43.303819,-96.593796
SD,Centerville,43.117635,-96.963637
SD,Chancellor,43.407962,-96.982695
SD,Chester,43.898077,-96.975883
SD,Colman,43.955761,-96.818882
SD,Colton,43.795102,-96.957202
SD,Crooks,43.64509,-96.818259
SD,Davis,43.286365,-96.979206
SD,Dell Rapids,43.822759,-96.722315
SD,Egan,43.986592,-96.649252
SD,Elk Point,42.738219,-96.686954
SD,Elkton,44.234984,-96.501095
SD,Fairview,43.208965,-96.574261
SD,Flandreau,44.06578,-96.622184
SD,Freeman,43.360501,-97.460073
SD,Garretson,43.71617,-96.519626
SD,Gayville,42.883516,-97.18295
SD,Harrisburg,43.446021,-96.686389
SD,Hartford,43.615472,-96.950052
SD,Hudson,43.128357,-96.53063
SD,Humboldt,43.612026,-97.06971
SD,Hurley,43.289256,-97.190364
SD,Irene,43.102683,-97.255797
SD,Jefferson,42.601341,-96.578392
SD,Lennox,43.345066,-96.882061
SD,Lesterville,43.054976,-97.548282
SD,Madison,44.005434,-97.11486
SD,Marion,43.41878,-97.277066
SD,Meckling,42.848994,-97.092249
SD,Menno,43.233968,-97.564986
SD,Mission Hill,42.983611,-97.334877
SD,Monroe,43.477883,-97.218167
SD,Montrose,43.706262,-97.188493
SD,Dakota Dunes,42.532706,-96.50761
SD,Nunda,44.152459,-96.994209
SD,Oldham,44.245722,-97.269575
SD,Olivet,43.292811,-97.718355
SD,Parker,43.40204,-97.133298
SD,Ramona,44.122887,-97.234889
SD,Renner,43.636625,-96.711925
SD,Rutland,44.068282,-96.951856
SD,Salem,43.735583,-97.379695
SD,Scotland,43.121208,-97.729596
SD,Sherman,43.798677,-96.544396
SD,Sinai,44.239745,-97.054332
SD,Springfield,42.868694,-97.928825
SD,Tabor,42.938262,-97.692282
SD,Tea,43.471114,-96.817734
SD,Trent,43.894159,-96.632574
SD,Tyndall,42.990043,-97.863285
SD,Utica,42.936629,-97.455095
SD,Valley Springs,43.577306,-96.495637
SD,Vermillion,42.795109,-96.925784
SD,Viborg,43.181497,-97.114048
SD,Volga,44.322354,-96.925148
SD,Volin,42.969617,-97.228231
SD,Wakonda,42.996001,-97.069374
SD,Ward,44.155883,-96.481325
SD,Wentworth,43.985242,-96.961456
SD,Winfred,43.959511,-97.309266
SD,Worthing,43.292531,-96.752935
SD,Yankton,42.882086,-97.398624
SD,Sioux Falls,43.546131,-96.726927
SD,Buffalo Ridge,43.516936,-96.834165
SD,Watertown,44.904295,-97.123977
SD,Waverly,45.003209,-96.946744
SD,Arlington,44.366769,-97.068734
SD,Astoria,44.573515,-96.541634
SD,Badger,44.491802,-97.218368
SD,Big Stone City,45.28504,-96.561434
SD,Bradley,45.075099,-97.638712
SD,Brandt,44.67383,-96.643545
SD,Butler,45.308982,-97.746573
SD,Bruce,44.467453,-96.910984
SD,Bryant,44.598671,-97.453659
SD,Castlewood,44.731339,-97.020432
SD,Claire City,45.875522,-97.107274
SD,Clark,44.878,-97.726536
SD,Altamont,44.763703,-96.700541
SD,Corona,45.359483,-96.664897
SD,57230,44.669557,-96.93657
SD,De Smet,44.385169,-97.563432
SD,Eden,45.621074,-97.374091
SD,Erwin,44.491484,-97.410291
SD,Dempster,44.576998,-96.923678
SD,Florence,45.055388,-97.286643
SD,Garden City,44.947413,-97.568025
SD,Gary,44.827022,-96.504362
SD,Bemis,44.886232,-96.811368
SD,Grenville,45.489673,-97.415457
SD,Hayti,44.664737,-97.230509
SD,Hazel,44.75717,-97.30829
SD,Henry,44.88576,-97.444216
SD,Hetland,44.367519,-97.141024
SD,Kranzburg,44.879264,-96.947013
SD,Labolt,45.041458,-96.689209
SD,Lake City,45.68991,-97.348131
SD,Lake Norden,44.584351,-97.200867
SD,Lake Preston,44.367298,-97.356283
SD,Marvin,45.272651,-96.90996
SD,Milbank,45.206127,-96.62548
SD,New Effington,45.865868,-96.914989
SD,Ortley,45.340633,-97.176985
SD,Peever,45.520647,-97.001205
SD,Raymond,44.863651,-97.916781
SD,Albee,45.022142,-96.562366
SD,Rosholt,45.875315,-96.71741
SD,Roslyn,45.500564,-97.540105
SD,Agency Village,45.664413,-97.02322
SD,South Shore,45.104919,-96.985885
SD,Stockholm,45.10309,-96.81059
SD,Strandburg,45.038872,-96.790129
SD,Summit,45.352128,-97.042654
SD,Toronto,44.578622,-96.70774
SD,Twin Brooks,45.211519,-96.995601
SD,Veblen,45.853508,-97.312193
SD,Vienna,44.690019,-97.545559
SD,Wallace,45.081542,-97.445751
SD,Waubay,45.37837,-97.294987
SD,Lily,45.322573,-97.515316
SD,White,44.413237,-96.614963
SD,Willow Lake,44.627225,-97.674747
SD,Wilmot,45.412487,-96.856006
SD,Loomis,43.710921,-98.027026
SD,Farmer,43.623847,-97.782087
SD,Alpena,44.170907,-98.396191
SD,Armour,43.316045,-98.341372
SD,Forestburg,44.035362,-97.953958
SD,Avon,43.039725,-98.028261
SD,Bancroft,44.494419,-97.776733
SD,Bonesteel,43.069536,-98.987959
SD,Dolton,43.554306,-97.49591
SD,Canova,43.885517,-97.534163
SD,Carpenter,44.664768,-97.916825
SD,Carthage,44.1496,-97.711632
SD,Cavour,44.364951,-98.020797
SD,Chamberlain,43.795295,-99.311819
SD,Corsica,43.421319,-98.356358
SD,Dante,42.996661,-98.174637
SD,Delmont,43.257261,-98.159612
SD,Dimock,43.470476,-97.9988
SD,Emery,43.565647,-97.647489
SD,Ethan,43.542653,-98.059074
SD,Fairfax,43.035103,-98.830757
SD,57336,43.715415,-97.71435
SD,Fedora,43.984125,-97.789003
SD,Fort Thompson,44.051695,-99.397305
SD,Fulton,43.758767,-97.871218
SD,Gann Valley,44.069303,-99.054334
SD,Geddes,43.259677,-98.69256
SD,Harrison,43.454923,-98.523338
SD,Highmore,44.532604,-99.454349
SD,Hitchcock,44.583444,-98.450914
SD,Roswell,44.029296,-97.516012
SD,Huron,44.359022,-98.216293
SD,Iroquois,44.345517,-97.854172
SD,Kaylor,43.202393,-97.820094
SD,Kimball,43.712881,-98.934305
SD,Lake Andes,43.130288,-98.496355
SD,Ravinia,43.136123,-98.426413
SD,Lane,44.067383,-98.406496
SD,Letcher,43.892324,-98.174279
SD,Marty,42.97639,-98.422429
SD,Miller,44.496644,-98.989395
SD,Mount Vernon,43.7204,-98.263288
SD,New Holland,43.431042,-98.628697
SD,Parkston,43.397796,-97.967824
SD,Plankinton,43.737287,-98.469395
SD,Academy,43.40242,-98.889656
SD,Pukwana,43.778326,-99.177884
SD,Ree Heights,44.560275,-99.22864
SD,Saint Lawrence,44.521523,-98.875427
SD,Spencer,43.755684,-97.59361
SD,Stickney,43.58422,-98.508843
SD,Tripp,43.240377,-97.971285
SD,Virgil,44.325582,-98.392146
SD,Wagner,43.081931,-98.281876
SD,Wessington,44.41285,-98.691982
SD,Wessington Sprin,44.069935,-98.611625
SD,White Lake,43.756441,-98.707613
SD,Wolsey,44.399072,-98.474251
SD,Woonsocket,44.057186,-98.243017
SD,Yale,44.495591,-97.993249
SD,Aberdeen,45.466109,-98.485642
SD,Akaska,45.332447,-100.118614
SD,Amherst,45.707426,-97.930078
SD,Andover,45.422171,-97.917497
SD,Athol,45.012833,-98.442549
SD,57425,45.022779,-98.630074
SD,Barnard,45.720469,-98.553379
SD,Bath,45.456352,-98.355209
SD,Bowdle,45.432881,-99.635978
SD,Brentford,45.153063,-98.319281
SD,Britton,45.802304,-97.741835
SD,Claremont,45.666149,-98.040367
SD,Columbia,45.671721,-98.295152
SD,Verdon,45.155125,-98.034323
SD,Cresbard,45.169125,-98.941124
SD,Doland,44.81587,-98.094709
SD,Artas,45.769768,-99.615926
SD,Miranda,45.06845,-99.134054
SD,Frankfort,44.808416,-98.293496
SD,Frederick,45.849332,-98.517564
SD,Gettysburg,45.02588,-99.976626
SD,Groton,45.450345,-98.105814
SD,Hecla,45.872515,-98.191774
SD,Hosmer,45.568988,-99.485745
SD,Houghton,45.796746,-98.095186
SD,Hoven,45.227799,-99.776286
SD,Ipswich,45.448905,-99.014807
SD,Java,45.413541,-99.835153
SD,Langford,45.617381,-97.792547
SD,Lebanon,45.012318,-99.736579
SD,Leola,45.732265,-98.901544
SD,Longlake,45.796812,-99.250677
SD,Mansfield,45.226727,-98.606568
SD,Mellette,45.16312,-98.48237
SD,Mina,45.439116,-98.756581
SD,Northville,45.161112,-98.658853
SD,Onaka,45.196527,-99.455052
SD,Orient,44.834347,-99.105787
SD,Pierpont,45.495983,-97.812844
SD,Redfield,44.871853,-98.511234
SD,Rockham,44.971579,-98.768683
SD,Roscoe,45.427119,-99.332631
SD,Selby,45.478587,-100.054067
SD,Seneca,45.026191,-99.460986
SD,Stratford,45.286595,-98.279153
SD,Tolstoy,45.170199,-99.617553
SD,Tulare,44.730489,-98.553926
SD,Turton,45.037938,-98.099641
SD,Warner,45.348627,-98.475697
SD,Wetonka,45.625025,-98.585623
SD,Zell,44.854624,-98.831746
SD,Pierre,44.369514,-100.321057
SD,Agar,44.839345,-100.071238
SD,Belvidere,43.886031,-101.238691
SD,Blunt,44.502572,-99.946278
SD,Lucas,43.210602,-99.268963
